Macao,2022-01-10,2121
Georgia,2022-01-24,5126
Timor,2022-01-02,1006
Scotland,2022-02-03,7592
Jordan,2022-01-12,35491
Fiji,2022-01-02,384
Fiji,2022-01-10,345
Slovakia,2022-02-03,5566
Guyana,2022-02-19,1253
Cape Verde,2022-01-04,968
Iceland,2022-01-13,3012
Indonesia,2022-02-11,1252137
Romania,2022-01-03,15882
Bangladesh,2022-01-28,890031
Thailand,2022-02-07,257594
New Caledonia,2022-01-30,175
Norway,2022-01-09,52547
Mongolia,2022-01-24,4070
Albania,2022-01-16,6089
Vietnam,2022-02-02,295060
Chile,2022-02-05,50256
Paraguay,2022-01-27,10936
Burundi,2022-02-03,64
Lower middle income,2022-01-20,12636763
Timor,2022-01-27,1333
Netherlands,2022-02-11,21353
Guatemala,2022-02-05,54318
Cuba,2022-02-03,54927
World,2022-01-24,28469221
Senegal,2022-01-02,459
Dominica,2022-01-29,59
Sweden,2022-02-09,47532
Norway,2022-01-03,18309
Saint Vincent and the Grenadines,2022-01-14,82
France,2022-01-20,410680
South Korea,2022-02-12,198449
Philippines,2022-01-20,710839
Scotland,2022-01-09,23367
Cambodia,2022-01-23,121275
Kenya,2022-02-01,117923
Taiwan,2022-01-27,337612
United States,2022-02-07,470127
Gibraltar,2022-01-12,81
Portugal,2022-01-11,62782
Togo,2022-01-18,4911
Libya,2022-01-25,10511
Burundi,2022-02-01,62
Brunei,2022-01-15,3230
Democratic Republic of Congo,2022-01-01,7108
Montserrat,2022-02-03,6
Anguilla,2022-01-20,29
Rwanda,2022-01-02,125475
Haiti,2022-01-07,344
Sri Lanka,2022-01-04,84046
Liechtenstein,2022-02-10,55
Low income,2022-01-23,1097131
Rwanda,2022-01-11,127901
Kiribati,2022-01-19,330
Latvia,2022-02-15,2563
Dominican Republic,2022-01-09,18015
Gambia,2022-01-15,2299
Uganda,2022-01-21,29203
Kosovo,2022-02-04,2851
North America,2022-01-15,2405344
Lower middle income,2022-01-06,13425634
Mexico,2022-02-02,681660
Yemen,2022-02-09,1930
Mali,2022-01-01,5318
Wales,2022-01-28,5944
Kuwait,2022-01-12,12609
Guyana,2022-01-19,1870
Uruguay,2022-01-18,21961
Saudi Arabia,2022-01-05,212638
Guernsey,2022-01-15,198
Moldova,2022-01-01,3748
Philippines,2022-01-31,430486
Samoa,2022-01-12,69
Slovakia,2022-02-07,4285
Trinidad and Tobago,2022-01-02,2593
Tajikistan,2022-01-31,46070
Upper middle income,2022-01-03,13396005
Papua New Guinea,2022-01-23,693
Indonesia,2022-02-10,1252137
United Arab Emirates,2022-02-17,21377
Greenland,2022-01-31,9
Panama,2022-02-07,14637
Venezuela,2022-01-21,126261
Papua New Guinea,2022-01-03,459
Greece,2022-01-29,41349
Macao,2022-01-20,2561
Gibraltar,2022-01-05,17
Poland,2022-02-07,88832
Georgia,2022-01-02,7367
Uruguay,2022-02-03,11796
Vietnam,2022-01-09,1097265
Jamaica,2022-01-28,2429
South Africa,2022-01-30,57785
Malta,2022-01-21,3764
Russia,2022-01-05,84074
Grenada,2022-01-23,125
Upper middle income,2022-01-09,11275842
Macao,2022-02-08,1023
Barbados,2022-01-03,209
Switzerland,2022-02-12,10871
Uganda,2022-01-25,32000
Iran,2022-01-06,424468
Guinea-Bissau,2022-01-02,132
Turks and Caicos Islands,2022-02-07,70
Belarus,2022-01-16,59185
Hong Kong,2022-02-14,79867
United Kingdom,2022-01-13,216703
Cambodia,2022-02-05,36325
Aruba,2022-01-03,55
Guatemala,2022-01-20,88940
Belize,2022-01-29,760
European Union,2022-01-11,3175246
Nauru,2022-01-06,0
China,2022-01-12,6604571
Benin,2022-01-28,14887
Montserrat,2022-01-07,5
Guernsey,2022-02-12,87
Grenada,2022-02-18,51
Mauritania,2022-01-23,5532
Estonia,2022-02-19,1070
Bahrain,2022-01-15,4890
El Salvador,2022-01-30,8938
Africa,2022-02-14,1236590
Sint Maarten (Dutch part),2022-01-03,15
Russia,2022-02-09,266485
Estonia,2022-02-16,1129
Libya,2022-01-14,16651
Niger,2022-01-15,6053
Hong Kong,2022-01-27,44385
Nicaragua,2022-01-19,38236
European Union,2022-01-29,1973639
Sri Lanka,2022-02-19,59474
Mozambique,2022-01-01,102990
Saint Vincent and the Grenadines,2022-01-30,130
South Africa,2022-01-16,84755
Israel,2022-01-14,67303
Libya,2022-02-06,10521
Cote d'Ivoire,2022-01-08,19882
British Virgin Islands,2022-02-01,7
Slovakia,2022-01-31,6617
Belgium,2022-01-20,83336
Kuwait,2022-01-25,13538
Pakistan,2022-01-21,629403
Bahrain,2022-02-01,2581
Malaysia,2022-02-11,133427
Cook Islands,2022-01-29,6
Ghana,2022-01-23,108548
Wales,2022-02-08,3452
Venezuela,2022-01-05,126261
Gibraltar,2022-02-07,82
Suriname,2022-01-09,369
Azerbaijan,2022-02-11,34401
Montenegro,2022-01-29,477
Ukraine,2022-02-08,59101
Wallis and Futuna,2022-01-09,7
Cuba,2022-01-05,74791
Greenland,2022-01-25,31
France,2022-01-28,268268
Egypt,2022-02-07,288769
Libya,2022-01-23,9550
Timor,2022-02-12,676
Cook Islands,2022-01-03,14
Gibraltar,2022-01-14,124
Libya,2022-02-09,9384
Maldives,2022-02-12,2801
Hong Kong,2022-02-09,58429
Sierra Leone,2022-01-31,13706
Ghana,2022-01-02,59476
World,2022-01-29,25315841
Haiti,2022-01-26,1607
Mexico,2022-01-12,488625
South America,2022-01-24,2064682
Andorra,2022-01-05,865
Bhutan,2022-01-24,29717
United Kingdom,2022-02-02,89672
Australia,2022-02-08,200160
Israel,2022-01-05,39021
Sierra Leone,2022-02-06,6243
Saudi Arabia,2022-02-03,225047
Morocco,2022-01-05,70620
Canada,2022-01-22,302170
Kuwait,2022-01-13,13444
Sint Maarten (Dutch part),2022-01-16,672
Yemen,2022-01-21,3869
Vietnam,2022-01-17,1072972
Samoa,2022-02-06,401
Australia,2022-01-27,238946
Anguilla,2022-01-15,22
Taiwan,2022-01-15,175774
Poland,2022-02-02,109672
Japan,2022-02-11,659010
Qatar,2022-02-04,24881
Ukraine,2022-01-15,78446
Upper middle income,2022-01-17,10326623
Croatia,2022-01-25,10218
Georgia,2022-01-15,8300
Saudi Arabia,2022-01-26,237155
Philippines,2022-02-17,410154
Maldives,2022-02-16,1992
Malaysia,2022-01-11,206612
England,2022-01-20,105979
Costa Rica,2022-01-20,15281
Lebanon,2022-02-10,9971
Malaysia,2022-01-25,205629
Greenland,2022-01-08,32
Nepal,2022-01-21,217412
Cayman Islands,2022-01-03,226
Croatia,2022-02-11,4104
European Union,2022-02-03,1636127
North Macedonia,2022-01-30,1128
Slovakia,2022-02-01,6266
Jersey,2022-01-12,426
Greenland,2022-01-18,51
Bhutan,2022-02-02,4203
Finland,2022-02-13,19916
Taiwan,2022-02-05,35525
Oceania,2022-02-07,258820
Netherlands,2022-02-07,28390
Eswatini,2022-02-03,1605
Trinidad and Tobago,2022-01-16,2750
Switzerland,2022-02-10,12368
Wallis and Futuna,2022-01-10,7
England,2022-02-18,48481
High income,2022-02-18,2958842
North America,2022-01-14,2509112
Belize,2022-02-18,304
Malaysia,2022-02-17,154533
Zambia,2022-01-09,19201
Azerbaijan,2022-01-27,21289
Burkina Faso,2022-01-13,7399
Europe,2022-01-15,3906217
Sweden,2022-02-05,56693
Trinidad and Tobago,2022-01-06,3054
Mexico,2022-01-25,721097
Slovenia,2022-02-15,2099
Djibouti,2022-01-25,572
Barbados,2022-01-19,258
Finland,2022-02-01,46440
Nigeria,2022-01-03,127972
Lower middle income,2022-02-15,9432391
Chile,2022-01-21,72213
Bulgaria,2022-02-10,6107
Paraguay,2022-01-31,17195
Cuba,2022-02-17,19900
Panama,2022-01-12,23401
Ethiopia,2022-01-23,900
Grenada,2022-02-08,68
Dominica,2022-01-30,74
Faeroe Islands,2022-02-10,33
Vanuatu,2022-01-16,736
Dominica,2022-01-15,40
Vietnam,2022-02-09,352956
Iran,2022-01-29,398808
Equatorial Guinea,2022-01-18,215
Egypt,2022-02-01,257447
Oceania,2022-02-11,240068
Ethiopia,2022-01-08,5787
Uganda,2022-01-01,136612
Faeroe Islands,2022-02-01,104
Myanmar,2022-01-15,182162
Ghana,2022-02-10,84487
Kyrgyzstan,2022-02-13,8795
Ukraine,2022-01-14,76615
Honduras,2022-02-04,21412
Cook Islands,2022-01-27,6
Cayman Islands,2022-02-09,25
Egypt,2022-01-18,308736
Nigeria,2022-01-10,247034
Kosovo,2022-02-02,3411
Finland,2022-01-07,43024
Tunisia,2022-01-21,22490
United States,2022-01-28,693212
North America,2022-01-10,2402178
Cyprus,2022-02-12,2432
Israel,2022-01-25,14231
England,2022-01-18,118387
Kazakhstan,2022-01-06,12742
South America,2022-01-29,2822245
Dominican Republic,2022-01-19,22008
Morocco,2022-02-13,60436
Oceania,2022-01-02,91927
Tunisia,2022-01-17,17951
Hungary,2022-01-01,10347
Albania,2022-02-16,3746
Vietnam,2022-02-06,202490
Finland,2022-02-11,23092
Italy,2022-01-05,465848
Dominican Republic,2022-01-27,22787
Tunisia,2022-02-18,7453
Aruba,2022-01-04,27
Grenada,2022-01-21,128
Aruba,2022-01-30,58
El Salvador,2022-01-05,7702
Kosovo,2022-02-12,1225
Oceania,2022-02-13,234284
Netherlands,2022-01-21,81304
United States,2022-02-09,446524
Finland,2022-01-03,38449
El Salvador,2022-01-08,11298
Pakistan,2022-02-05,1249051
Mozambique,2022-01-07,148663
Central African Republic,2022-01-02,3596
High income,2022-01-11,6684044
Zimbabwe,2022-01-09,12119
Nigeria,2022-01-23,219248
Uganda,2022-01-18,29203
Paraguay,2022-02-05,27119
Lower middle income,2022-02-17,8562286
France,2022-01-08,630685
Upper middle income,2022-01-05,11500151
Central African Republic,2022-01-08,3596
Bangladesh,2022-01-01,829757
Belgium,2022-01-27,49443
South Africa,2022-02-07,53486
United Arab Emirates,2022-01-18,29367
Dominica,2022-01-26,46
Libya,2022-01-16,12379
Switzerland,2022-02-02,21139
Serbia,2022-01-08,758
Ethiopia,2022-01-15,1166
Antigua and Barbuda,2022-02-01,30
Estonia,2022-01-24,3462
South Korea,2022-02-15,185890
Haiti,2022-01-30,2150
Uganda,2022-01-17,29203
Northern Ireland,2022-01-06,6274
Namibia,2022-02-07,846
Aruba,2022-02-18,54
Bahrain,2022-01-14,4997
Oman,2022-02-06,13590
Kuwait,2022-01-09,11895
Armenia,2022-02-03,6764
Sint Maarten (Dutch part),2022-01-13,767
Oceania,2022-02-01,254188
Belize,2022-01-22,691
Papua New Guinea,2022-01-12,577
Bulgaria,2022-01-24,11932
Mongolia,2022-02-04,706
Nauru,2022-01-11,0
England,2022-01-04,218730
Cyprus,2022-01-17,5881
Estonia,2022-01-16,4665
Cambodia,2022-01-31,65971
Albania,2022-02-02,16474
Portugal,2022-01-08,62622
Mongolia,2022-02-07,506
Northern Ireland,2022-01-07,7081
Mongolia,2022-01-03,3367
Hungary,2022-01-30,24110
Kyrgyzstan,2022-02-12,8490
Qatar,2022-01-17,18567
Wales,2022-01-01,20870
Comoros,2022-01-25,609
Suriname,2022-02-09,144
Vietnam,2022-01-10,1147290
Netherlands,2022-02-03,34714
Mongolia,2022-01-13,4298
Belgium,2022-01-04,61017
Ecuador,2022-01-22,85174
Lower middle income,2022-02-04,9830218
Senegal,2022-01-18,4472
Greenland,2022-02-01,9
Australia,2022-01-11,239447
South Sudan,2022-01-28,2872
Switzerland,2022-01-21,47638
Belize,2022-01-15,803
Georgia,2022-02-09,3966
Andorra,2022-01-09,865
Uruguay,2022-02-19,4251
Bhutan,2022-02-03,3930
Slovenia,2022-02-03,3028
Anguilla,2022-01-17,25
Albania,2022-01-28,5471
Northern Ireland,2022-01-22,4104
Liberia,2022-02-03,1580
Kenya,2022-02-07,218627
United Arab Emirates,2022-01-11,28564
Asia,2022-01-29,16360764
Greece,2022-02-17,27134
Kyrgyzstan,2022-02-18,10399
Bulgaria,2022-02-11,5829
Tanzania,2022-01-08,33124
Maldives,2022-01-17,1484
Lower middle income,2022-01-21,13443421
Costa Rica,2022-01-09,19245
Bolivia,2022-01-12,87735
Sint Maarten (Dutch part),2022-02-11,59
New Caledonia,2022-01-04,183
China,2022-02-15,5835286
United Arab Emirates,2022-02-18,20752
Bhutan,2022-02-04,3657
Spain,2022-01-08,178485
Guernsey,2022-01-04,1747
Lebanon,2022-02-09,10489
Czechia,2022-01-06,54814
Djibouti,2022-01-18,602
Tajikistan,2022-01-10,65092
Guinea,2022-01-11,6924
Egypt,2022-02-09,249547
Macao,2022-02-14,2225
Tunisia,2022-02-08,5814
England,2022-01-01,225087
Austria,2022-01-27,28838
Saudi Arabia,2022-01-06,208453
European Union,2022-01-03,2285276
Bangladesh,2022-01-08,829757
Isle of Man,2022-01-13,275
Jordan,2022-01-23,24809
El Salvador,2022-02-04,7988
Cape Verde,2022-02-06,2521
Qatar,2022-01-10,13324
Greenland,2022-01-26,26
Grenada,2022-01-22,127
Suriname,2022-01-26,165
Serbia,2022-02-10,3229
Syria,2022-01-31,2829
Czechia,2022-02-19,9034
Vietnam,2022-01-13,1111945
Portugal,2022-01-15,71424
Africa,2022-02-16,1028518
Italy,2022-02-19,158970
Ukraine,2022-01-17,76653
Thailand,2022-02-03,280988
Montserrat,2022-01-11,31
Trinidad and Tobago,2022-02-09,1597
Guatemala,2022-01-03,22141
Kyrgyzstan,2022-01-03,4597
Tunisia,2022-01-02,47796
North Macedonia,2022-01-08,1615
El Salvador,2022-01-25,10304
Fiji,2022-01-01,384
Colombia,2022-02-05,218935
Rwanda,2022-01-24,125016
Oceania,2022-01-06,167122
Malawi,2022-02-18,2617
Czechia,2022-01-30,32546
Canada,2022-02-10,137091
High income,2022-01-01,4939337
Dominica,2022-02-09,23
Sierra Leone,2022-01-14,14555
Uzbekistan,2022-01-30,3947
Moldova,2022-01-08,2926
Armenia,2022-02-04,5981
Cote d'Ivoire,2022-02-02,57941
Angola,2022-01-18,134258
Yemen,2022-01-06,1926
Germany,2022-01-08,586198
Saudi Arabia,2022-02-06,221131
Tajikistan,2022-01-12,65092
Maldives,2022-01-31,3000
Guatemala,2022-02-15,45073
Gabon,2022-01-12,3128
Barbados,2022-01-15,270
Burundi,2022-01-29,62
Europe,2022-02-06,1896291
South Africa,2022-01-26,65312
Guinea-Bissau,2022-01-22,578
Mali,2022-01-14,11722
Zambia,2022-01-29,14479
Bahamas,2022-02-11,322
Eswatini,2022-01-29,1900
Cote d'Ivoire,2022-01-28,19758
Taiwan,2022-02-08,83509
Cayman Islands,2022-01-24,162
Oman,2022-01-06,11708
Suriname,2022-02-11,144
Sweden,2022-01-03,23261
Mongolia,2022-01-22,4885
Taiwan,2022-02-13,235037
Vietnam,2022-01-06,972092
Kuwait,2022-02-05,5635
Qatar,2022-02-20,16716
Hong Kong,2022-01-31,41115
Peru,2022-01-31,113356
French Polynesia,2022-01-17,722
Uzbekistan,2022-01-24,3947
Poland,2022-01-16,191870
Ecuador,2022-02-10,66157
Botswana,2022-02-05,2733
Israel,2022-01-06,48278
Iceland,2022-01-20,2599
Montserrat,2022-01-19,39
Madagascar,2022-01-15,5727
Panama,2022-02-17,13090
Namibia,2022-01-10,908
Montenegro,2022-01-11,805
Montserrat,2022-01-18,42
Bahrain,2022-02-08,2047
Brazil,2022-01-04,434515
Anguilla,2022-01-22,30
Moldova,2022-01-31,5661
Lower middle income,2022-01-16,17752814
Myanmar,2022-01-31,123607
Spain,2022-02-12,93004
Cook Islands,2022-01-28,6
Curacao,2022-02-11,172
Dominica,2022-01-06,142
Upper middle income,2022-02-17,9889314
Moldova,2022-01-16,5755
Bhutan,2022-02-05,3383
England,2022-02-12,56772
Dominica,2022-02-14,31
Iraq,2022-01-15,58760
Armenia,2022-01-21,9671
Kiribati,2022-01-24,330
Iran,2022-01-27,374925
Denmark,2022-02-09,4633
Ireland,2022-02-04,9301
Morocco,2022-02-04,52160
Samoa,2022-01-24,248
Spain,2022-01-06,184043
Norway,2022-01-28,26583
Switzerland,2022-01-23,44696
Latvia,2022-01-20,8043
Africa,2022-01-05,1774931
Norway,2022-01-22,40410
South America,2022-01-30,2805400
Costa Rica,2022-01-17,18386
Bolivia,2022-01-10,101932
Gabon,2022-01-06,3128
Malta,2022-01-01,5965
Lithuania,2022-01-16,11315
Northern Ireland,2022-02-17,2057
Hungary,2022-01-25,25174
Denmark,2022-01-22,26714
Bermuda,2022-01-24,401
Turks and Caicos Islands,2022-01-20,122
Ireland,2022-01-20,19015
Saint Lucia,2022-02-03,78
South Africa,2022-01-06,46353
Liechtenstein,2022-02-02,84
Somalia,2022-01-26,1578
Paraguay,2022-02-03,24715
Botswana,2022-02-02,2733
United Arab Emirates,2022-01-28,33739
European Union,2022-01-19,2824227
Romania,2022-01-18,18769
Antigua and Barbuda,2022-02-05,18
Gibraltar,2022-02-16,74
Guernsey,2022-02-05,78
Democratic Republic of Congo,2022-02-07,5476
Spain,2022-01-07,181264
Sweden,2022-01-13,52858
Anguilla,2022-01-21,30
Denmark,2022-01-23,24991
Papua New Guinea,2022-01-18,143
United Kingdom,2022-01-19,141454
Guernsey,2022-01-20,66
European Union,2022-01-18,2963268
Zimbabwe,2022-02-10,9196
Trinidad and Tobago,2022-01-22,1895
Ethiopia,2022-01-30,403
Finland,2022-02-02,41801
Mauritania,2022-01-30,4654
Gibraltar,2022-02-14,65
Anguilla,2022-02-01,30
Bosnia and Herzegovina,2022-01-23,4315
Aruba,2022-01-02,58
Togo,2022-01-06,4788
Mauritania,2022-01-15,6733
Thailand,2022-01-19,451015
Denmark,2022-02-05,6230
Albania,2022-02-04,16144
Kenya,2022-02-17,206556
Zambia,2022-02-04,14677
Malawi,2022-02-10,1067
Fiji,2022-01-15,234
Italy,2022-02-20,152654
Austria,2022-01-09,43508
South Korea,2022-01-13,431923
Netherlands,2022-02-04,33311
High income,2022-01-29,4713393
Scotland,2022-01-12,21389
World,2022-02-15,22632596
Aruba,2022-02-05,62
Djibouti,2022-01-02,608
World,2022-01-21,29845021
Saint Lucia,2022-01-05,87
Tonga,2022-01-11,196
Cape Verde,2022-01-03,968
Jamaica,2022-01-13,4157
Chile,2022-01-05,110455
Indonesia,2022-01-06,1320742
Spain,2022-02-07,118357
Bulgaria,2022-01-05,12358
Low income,2022-02-06,314392
Czechia,2022-01-15,68118
Italy,2022-02-11,262335
Ukraine,2022-02-03,60356
Saint Vincent and the Grenadines,2022-02-12,159
India,2022-01-23,7359274
Iran,2022-01-11,537857
Anguilla,2022-02-09,24
Benin,2022-01-07,16754
Myanmar,2022-01-24,167649
Grenada,2022-02-15,48
Indonesia,2022-01-29,1252137
Costa Rica,2022-01-05,18182
High income,2022-02-01,4165822
Indonesia,2022-01-31,1252137
Algeria,2022-01-22,16222
Papua New Guinea,2022-01-21,473
Croatia,2022-01-19,15056
Saint Vincent and the Grenadines,2022-01-22,82
Isle of Man,2022-02-17,39
Bulgaria,2022-02-09,6356
Latvia,2022-01-21,7558
Algeria,2022-01-17,16222
Uganda,2022-02-05,221509
Denmark,2022-02-06,5876
United Kingdom,2022-02-17,68440
Guyana,2022-01-05,1528
Thailand,2022-01-02,259660
Romania,2022-02-05,15068
Slovakia,2022-01-15,19457
Guernsey,2022-01-03,1747
Afghanistan,2022-01-05,17604
Guinea-Bissau,2022-01-24,718
France,2022-01-10,639913
Cape Verde,2022-01-18,2865
Japan,2022-01-06,139729
Vietnam,2022-01-02,1037414
Slovakia,2022-01-28,8889
Haiti,2022-02-16,453
Senegal,2022-02-09,56741
Bolivia,2022-01-24,45186
Mali,2022-02-01,
Malawi,2022-01-30,1397
Cuba,2022-01-03,114953
Switzerland,2022-01-08,68123
Japan,2022-01-09,139729
England,2022-01-14,161871
Papua New Guinea,2022-01-27,583
Kyrgyzstan,2022-02-05,7909
Moldova,2022-01-21,6802
Suriname,2022-01-31,248
Ukraine,2022-01-23,68531
Libya,2022-01-18,9830
Moldova,2022-01-02,3635
Haiti,2022-01-03,525
Macao,2022-01-15,2599
Sao Tome and Principe,2022-01-04,384
Guernsey,2022-01-24,79
Cape Verde,2022-01-19,2861
Uruguay,2022-01-29,17181
Low income,2022-01-05,376914
Togo,2022-01-15,4869
Mozambique,2022-01-04,99879
Hungary,2022-01-12,25782
Switzerland,2022-02-11,11296
Bosnia and Herzegovina,2022-01-04,4315
Andorra,2022-01-10,865
Russia,2022-02-02,282301
Honduras,2022-02-17,42225
Kosovo,2022-01-17,3388
Cuba,2022-02-09,36421
North Macedonia,2022-01-18,1476
Turkey,2022-01-02,508590
Oceania,2022-01-20,321063
Italy,2022-01-21,595100
Montserrat,2022-02-02,8
Fiji,2022-01-05,377
North Macedonia,2022-01-03,1615
Papua New Guinea,2022-02-02,404
Pakistan,2022-01-15,692491
Oceania,2022-01-14,315639
Montenegro,2022-02-14,369
Djibouti,2022-01-09,608
Bhutan,2022-01-19,14589
Guyana,2022-01-29,1943
Libya,2022-01-07,12263
San Marino,2022-01-22,327
Dominica,2022-02-12,27
Saudi Arabia,2022-01-15,190585
Togo,2022-01-17,4897
Russia,2022-01-18,354157
Georgia,2022-02-02,8581
Nepal,2022-02-07,387959
New Zealand,2022-01-09,28490
Czechia,2022-01-28,32630
Denmark,2022-01-25,19966
South Korea,2022-01-30,318218
Tanzania,2022-02-17,
Samoa,2022-01-07,57
Ecuador,2022-01-03,50886
Aruba,2022-02-13,59
Comoros,2022-02-14,0
Uruguay,2022-01-25,19188
Afghanistan,2022-01-12,15287
Armenia,2022-01-06,4849
Seychelles,2022-01-18,347
Tajikistan,2022-02-02,44782
Norway,2022-01-24,38010
Egypt,2022-01-26,259740
Mauritania,2022-02-01,4508
Lower middle income,2022-02-10,9300393
Nicaragua,2022-01-22,37525
Argentina,2022-01-06,315488
Liechtenstein,2022-01-19,246
Guinea,2022-01-28,14292
Northern Ireland,2022-01-29,2695
Bulgaria,2022-02-05,6949
United Kingdom,2022-02-03,86779
Estonia,2022-01-05,3035
Paraguay,2022-02-11,26504
Moldova,2022-02-08,5330
Dominican Republic,2022-01-14,17732
Nicaragua,2022-01-05,21715
Jamaica,2022-01-10,3665
Iraq,2022-01-03,35970
Anguilla,2022-02-13,23
Nepal,2022-01-04,219116
Zimbabwe,2022-01-17,13689
Chile,2022-01-30,60333
Comoros,2022-02-17,
Hungary,2022-02-15,
Sri Lanka,2022-01-19,78938
Tajikistan,2022-01-18,53591
Guatemala,2022-01-19,90941
Northern Ireland,2022-02-01,2436
Antigua and Barbuda,2022-01-01,66
Comoros,2022-01-23,609
Latvia,2022-01-11,10486
San Marino,2022-01-21,311
Mauritania,2022-01-28,4947
Ireland,2022-01-15,27462
Anguilla,2022-02-05,29
Guyana,2022-02-07,1763
Northern Ireland,2022-01-04,6569
Papua New Guinea,2022-02-06,924
Saudi Arabia,2022-01-01,229772
Zimbabwe,2022-01-22,12879
Guatemala,2022-02-02,57569
Thailand,2022-02-19,222202
Cote d'Ivoire,2022-01-18,10956
United Arab Emirates,2022-01-29,33281
Lebanon,2022-01-26,14177
France,2022-01-14,555969
Colombia,2022-01-01,140628
Macao,2022-01-03,1418
Saint Lucia,2022-02-07,68
Peru,2022-01-08,272615
Saint Lucia,2022-01-08,104
South America,2022-01-31,2746693
Sint Maarten (Dutch part),2022-01-20,230
Liberia,2022-01-12,4440
Malaysia,2022-02-13,150791
Senegal,2022-02-02,4472
Macao,2022-01-29,2252
Israel,2022-01-21,24466
South America,2022-02-17,1840051
Poland,2022-01-17,188813
Dominica,2022-01-10,85
Philippines,2022-02-05,355789
Antigua and Barbuda,2022-01-23,103
Greenland,2022-01-13,51
Angola,2022-01-01,53366
Gibraltar,2022-01-25,122
Asia,2022-02-19,19433984
Croatia,2022-02-09,4685
Panama,2022-01-17,25715
Qatar,2022-01-11,15637
Singapore,2022-01-10,48722
Uganda,2022-01-09,92494
Italy,2022-01-01,429853
Estonia,2022-02-03,2226
Palestine,2022-01-16,430
Ukraine,2022-01-26,67500
Lithuania,2022-02-20,892
Jordan,2022-01-21,30150
Australia,2022-01-01,74348
Fiji,2022-01-28,226
Dominica,2022-01-14,42
Yemen,2022-02-03,2171
Benin,2022-01-26,14887
Brunei,2022-01-03,5130
Low income,2022-01-17,276220
Indonesia,2022-01-18,1252137
Afghanistan,2022-01-11,15680
Asia,2022-02-15,16663006
Saudi Arabia,2022-01-25,234843
Ghana,2022-01-04,59476
Sudan,2022-02-17,
Ethiopia,2022-01-28,507
Uruguay,2022-01-11,8900
Denmark,2022-01-16,37518
Oman,2022-02-01,15655
Japan,2022-02-18,853570
Chile,2022-02-16,71561
Albania,2022-01-26,5471
Antigua and Barbuda,2022-01-13,114
Mongolia,2022-01-16,4825
Chile,2022-01-18,72263
South America,2022-01-14,2247528
High income,2022-02-08,3629489
Russia,2022-01-20,205754
Qatar,2022-01-21,26159
Moldova,2022-02-02,5391
Iceland,2022-01-03,471
Samoa,2022-01-10,57
Cuba,2022-01-27,92128
Philippines,2022-01-22,657986
Greece,2022-02-14,33577
Pakistan,2022-01-18,783227
Costa Rica,2022-01-13,19029
Wales,2022-02-01,4663
Tanzania,2022-01-03,33147
Zimbabwe,2022-01-14,14013
India,2022-02-10,4125867
Venezuela,2022-01-30,155884
Tunisia,2022-01-01,60481
Ukraine,2022-01-20,68696
Japan,2022-01-11,140648
Laos,2022-02-13,48048
Honduras,2022-02-05,20484
Uganda,2022-02-01,75497
Argentina,2022-02-04,337101
Lithuania,2022-01-18,9564
Faeroe Islands,2022-01-05,197
Bahrain,2022-01-03,6730
Uruguay,2022-01-19,21523
Democratic Republic of Congo,2022-01-02,7036
South Korea,2022-01-05,435512
Solomon Islands,2022-01-02,680
Solomon Islands,2022-01-26,1156
Cote d'Ivoire,2022-01-01,119128
Pakistan,2022-02-10,1975849
Honduras,2022-02-01,21412
South Sudan,2022-01-27,2834
Albania,2022-01-22,5471
Kyrgyzstan,2022-01-09,4597
Greece,2022-02-19,23510
Asia,2022-01-26,17974622
China,2022-01-30,4582429
Romania,2022-02-10,11546
Singapore,2022-02-06,22014
San Marino,2022-01-26,295
Mexico,2022-01-20,600245
Georgia,2022-01-19,6758
Slovenia,2022-02-19,1456
Dominica,2022-01-03,152
Netherlands,2022-01-12,209689
Macao,2022-01-17,2627
South America,2022-01-16,2252042
Latvia,2022-01-19,8317
Australia,2022-01-10,223110
Senegal,2022-01-19,4472
Saint Lucia,2022-01-27,66
Curacao,2022-02-06,225
Burundi,2022-02-04,65
Liberia,2022-02-10,1580
Liechtenstein,2022-02-14,54
Trinidad and Tobago,2022-01-13,3379
Cape Verde,2022-01-17,2869
New Caledonia,2022-01-21,210
Nicaragua,2022-02-07,23713
Sweden,2022-02-10,45011
Iraq,2022-01-29,42088
Mali,2022-01-20,11722
Belgium,2022-01-25,59002
Sao Tome and Principe,2022-01-13,384
Barbados,2022-01-12,327
Vanuatu,2022-02-04,399
Lithuania,2022-02-03,3277
Curacao,2022-02-10,177
Colombia,2022-01-28,218780
Argentina,2022-02-13,261770
China,2022-01-15,5615286
Peru,2022-01-29,116919
Oceania,2022-02-15,211215
Uruguay,2022-01-04,4856
Mongolia,2022-01-14,3945
Sudan,2022-01-17,8915
Singapore,2022-02-01,24630
Lithuania,2022-01-19,8826
Taiwan,2022-01-06,46098
Philippines,2022-01-28,452829
Ireland,2022-01-11,31617
Africa,2022-02-18,851941
Cote d'Ivoire,2022-01-12,18610
Saint Kitts and Nevis,2022-01-26,30
Italy,2022-02-08,318623
Slovakia,2022-01-16,18589
Eswatini,2022-01-13,1985
Timor,2022-01-06,1061
New Zealand,2022-01-26,57650
Portugal,2022-01-30,80690
Peru,2022-01-09,285203
Wales,2022-01-16,10967
Poland,2022-02-17,57224
Jordan,2022-02-09,15782
Zimbabwe,2022-02-06,10183
Oman,2022-01-22,14822
Sweden,2022-02-03,59887
